task_id,annotation_id,region_id,image_path,created_at,bbox_x,bbox_y,bbox_width,bbox_height,text,status
1,1,47847e71,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,51.061320754716974,27.427184466019416,12.578616352201266,0.8495145631067977,Room / Board Income,Needs Review
1,1,f4fc118b,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,74.88207547169812,22.39077669902913,0.628930817610063,0.8495145631067961,FA,Needs Review
1,1,f9a1609e,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,31.132075471698112,28.033980582524272,54.75628930817609,7.524271844660198,"Applicant , A is enaneeed Ma on Worker's Compensation ny employment changes? es o A a a dina / in a lisehodt Private Pensions (eg: Retirement, Disability) |$ ; $ re you attending / enrolled in schoo A = or training? L]ves [YNo OAS / GIS $ 791,77 |S Are you looking for work? [_]Yes [WNo Trust Income",Needs Review
1,1,06235d1f,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,50.943396226415096,36.10436893203883,16.430817610062896,5.946601941747581,Canada Pension Plan (CPP) Tax Credits (eg: GST Credit) Child Tax Benefits Income Tax Refund,Accepted
1,1,c2b98620,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.7735849056603774,35.95266990291262,79.28459119496856,7.88834951456311,"Have you moved or entered a facility? (Yes [_]No 681,3¢ Any outstanding warrants for your arrest? MV¥es [_]No Please explain all changes including income and submit proof: wc king year f- Time a ft Sa VE- BA Food, do hours a week, Started ae r2, Pay",Accepted
1,1,ad47cf5d,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,4.716981132075472,43.62864077669903,17.413522012578618,2.2148058252427134,Sdevhs A ached —,Accepted
1,1,42f247cb,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,4.166666666666666,46.328883495145625,88.95440251572326,2.942961165048551,3. Declaration: | understand that the ministry may disclose this information to verify continuing eligibility for assistance under the above Acts and Regulations. | declare that all of the information provided on this form to the Ministry of Social Development and Poverty Reduction is true and complete.,Accepted
1,1,08ecf1c7,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.734276729559748,49.453883495145625,83.33333333333333,2.5788834951456323,"Applicant Signature fi Date (yyyy-mmm-dd) Spouse Signature Date (yyyy-mmm-dd) r MeV"". 20aN=/f-ll",Accepted
1,1,dd63db22,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.6949685534591192,52.154126213592235,88.01100628930817,9.67839805825242,"Applicant Print Name Ss, h 4 | Spouse Print Name ava Thom son Applicant Telephone Social Insurance Number Spouse Telephone Social Insurance Number - ~ 2 “4 F - 39-SOF-C642 | 347-756-112 BENEFIT MONTH TOTAL ALLOWANCE SHELTER PORTION INCOME DECLARED INCOME DEDUCTED) OTHERDEDUCTIONS TOTAL CHEQUE",Accepted
1,1,8e929bcd,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,50.746855345911946,42.961165048543684,19.53616352201258,2.760922330097088,All other income / money received Income of Dependent Children,Accepted
1,1,0850671b,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,5.188679245283019,57.554611650485434,8.018867924528301,1.820388349514566,NEXT CHEQUE ISSUE,Accepted
1,1,cae16848,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,16.352201257861633,63.50121359223301,27.397798742138367,0.7888349514563018,CASE ID CASELOAD,Accepted
1,1,5f88f4f2,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,3.341194968553459,65.47330097087378,17.64937106918239,0.697815533980588,HR0081 (2021/09/13) OPC 7530903053 (250/Pk),Accepted
1,1,69ac546d,/data/local-files/?d=images/form1.jpg,2026-01-22T00:36:44.430404Z,29.08805031446541,76.24393203883496,13.207547169811324,4.490291262135926,Sa m2 le,Accepted
